Time (s);Momen Horizontal (N.m);Momen Vertikal (N.m);Momen Torsional (N.m)
386.5;-8299.3046875;6132683;-1085.80102539063
387;-5063.6416015625;5354004;32.5328369140625
387.5;-1249.29370117188;4513046;1000.48083496094
388;2598.04125976563;4035531.5;1561.82153320313
388.5;5992.921875;4110232.5;1600.18115234375
389;8540.626953125;4654701.5;1163.29724121094
389.5;9979.197265625;5375474;432.680908203125
390;10183.9931640625;5883097;-342.746520996094
390.5;9162.154296875;5820657;-926.7861328125
391;7034.92626953125;4955993;-1162.87060546875
391.5;4039.19799804688;3219333;-1007.04797363281
392;501.750793457031;689310;-523.93994140625
392.5;-3185.29052734375;-2449418.5;150.562133789063
393;-6596.49169921875;-5942521;857.47314453125
393.5;-9321.1650390625;-9486521;1458.91076660156
394;-11015.646484375;-12721360;1859.2568359375
394.5;-11450.744140625;-15227676;2006.14733886719
395;-10550.8232421875;-16546544;1875.6044921875
395.5;-8395.9052734375;-16243786;1458.97778320313
396;-5219.1220703125;-14019596;760.513427734375
396.5;-1372.83837890625;-9830722;-190.186279296875
397;2720.41870117188;-3981478;-1318.05847167969
397.5;6614.291015625;2860079.5;-2487.7001953125
398;9880.46875;9749057;-3507.10131835938
398.5;12143.3037109375;15639256;-4156.61279296875
399;13113.9482421875;19612352;-4241.49267578125
399.5;12619.8671875;21084360;-3653.109375
400;10624.1953125;19935280;-2418.8505859375
400.5;7264.458984375;16516600;-719.486999511719
401;2852.11572265625;11536236;1138.20263671875
401.5;-2127.79467773438;5868525;2789.79711914063
402;-7057.595703125;338164.9375;3907.78857421875
402.5;-11266.65234375;-4438241;4290.46826171875
403;-14131.8564453125;-8123163;3915.6259765625
403.5;-15184.4365234375;-10629310;2940.18896484375
404;-14198.111328125;-12023728;1644.58447265625
404.5;-11249.9736328125;-12414370;341.3525390625
405;-6718.39404296875;-11871886;-715.93212890625
405.5;-1226.21948242188;-10421158;-1394.35571289063
406;4445.86962890625;-8091029;-1694.53161621094
406.5;9493.5078125;-5000868.5;-1716.74243164063
407;13212.8046875;-1429233.25;-1600.36938476563
407.5;15097.4814453125;2179589;-1457.51025390625
408;14911.0302734375;5279002;-1331.89770507813
408.5;12704.66015625;7345281;-1192.32800292969
409;8795.76953125;8024677;-966.119995117188
409.5;3719.68408203125;7238592;-591.938842773438
410;-1848.32751464844;5219919;-69.8114013671875
410.5;-7173.91064453125;2453077.5;520.141479492188
411;-11550.03125;-447668;1038.22888183594
411.5;-14384.169921875;-2894771.5;1340.02270507813
412;-15271.7900390625;-4456505;1336.66857910156
412.5;-14058.666015625;-4925844;1034.58642578125
413;-10871.857421875;-4315866;532.66064453125
413.5;-6116.36279296875;-2805748.5;-18.0598754882813
414;-429.984466552734;-662350.625;-475.174865722656
414.5;5397.2998046875;1818334.5;-756.964538574219
415;10540.037109375;4334880;-863.000793457031
415.5;14260.2646484375;6570376;-856.470275878906
416;16019.111328125;8176749;-817.912536621094
416.5;15560.39453125;8781862;-791.537719726563
417;12943.5458984375;8047249;-754.858764648438
417.5;8526.876953125;5764761;-623.510375976563
418;2906.89379882813;1974432;-296.139526367188
418.5;-3168.20385742188;-2957356;280.329528808594
419;-8906.603515625;-8332229;1055.75366210938
419.5;-13567.2265625;-13218508;1862.99340820313
420;-16551.484375;-16639550;2457.8857421875
420.5;-17458.96484375;-17802800;2601.32763671875
421;-16131.7578125;-16305844;2151.5166015625
421.5;-12671.0673828125;-12252392;1127.75170898438
422;-7449.224609375;-6237030;-282.285949707031
422.5;-1064.24694824219;792221.625;-1775.4990234375
423;5705.37841796875;7760079;-3025.50537109375
423.5;11993.228515625;13697926;-3776.2822265625
424;16941.2421875;17927808;-3907.77954101563
424.5;19839.94921875;20139968;-3450.74487304688
425;20221.9296875;20361152;-2556.94262695313
425.5;17949.6953125;18845824;-1439.2919921875
426;13268.19921875;15936060;-305.529205322266
426.5;6765.025390625;11955552;692.487365722656
427;-703.403198242188;7163109;1480.08776855469
427.5;-8142.2060546875;1779258.5;2050.51635742188
428;-14567.951171875;-3950539.5;2430.15551757813
428.5;-19143.94140625;-9691705;2639.27758789063
429;-21301.109375;-14999050;2666.9892578125
429.5;-20799.099609375;-19355596;2473.0234375
430;-17749.796875;-22262492;2016.3779296875
430.5;-12580.75;-23345632;1291.15551757813
431;-5973.06884765625;-22445548;354.247924804688
431.5;1248.32983398438;-19646872;-674.234130859375
432;8187.66650390625;-15249576;-1638.78576660156
432.5;13995.828125;-9691320;-2392.86938476563
433;17979.69140625;-3462119;-2841.47314453125
433.5;19665.271484375;2961696;-2966.00219726563
434;18873.541015625;9139746;-2819.521484375
434.5;15743.3359375;14650504;-2493.78564453125
435;10717.47265625;19068852;-2074.8515625
435.5;4480.89208984375;21961980;-1601.70166015625
436;-2113.43920898438;22942436;-1054.32763671875
436.5;-8192.7529296875;21762240;-375.521484375
437;-12967.0546875;18432478;478.907592773438
437.5;-15854.443359375;13307370;1487.24108886719
438;-16533.5625;7096027;2532.28271484375
438.5;-15002.728515625;763864.25;3417.439453125
439;-11541.814453125;-4659331;3920.87109375
439.5;-6667.01171875;-8319750;3869.24584960938
440;-1043.84619140625;-9760212;3202.35791015625
440.5;4599.7841796875;-9044190;2004.26098632813
441;9555.7216796875;-6747775;494.418212890625
441.5;13218.037109375;-3806644.5;-1019.2099609375
442;15131.3857421875;-1265768.75;-2211.28686523438
442.5;15033.099609375;-5394.5;-2819.18725585938
443;12888.5;-517053.75;-2711.1435546875
443.5;8900.505859375;-2797521;-1928.43530273438
444;3505.32373046875;-6376732;-682.180603027344
444.5;-2646.1708984375;-10461234;695.624877929688
445;-8764.01953125;-14142414;1839.21557617188
445.5;-14001.287109375;-16597516;2448.68774414063
446;-17568.9921875;-17244112;2373.14013671875
446.5;-18868.3046875;-15809618;1644.85363769531
447;-17582.921875;-12327566;457.561767578125
447.5;-13770.087890625;-7090886;-904.95947265625
448;-7844.89306640625;-590517.5;-2157.32275390625
448.5;-553.246459960938;6539120;-3089.13671875
449;7134.341796875;13562320;-3598.93530273438
449.5;14164.6796875;19692180;-3683.01733398438
450;19549.462890625;24159800;-3393.89428710938
450.5;22512.279296875;26324244;-2792.35400390625
451;22592.39453125;25794188;-1919.47680664063
451.5;19701.783203125;22541684;-804.392456054688
452;14152.0234375;16957130;499.421752929688
452.5;6624.56005859375;9815032;1871.70068359375
453;-1930.16357421875;2142226.5;3109.39501953125
453.5;-10384.2138671875;-4989375;3955.9619140625
454;-17593.53515625;-10688538;4178.2744140625
454.5;-22552.8515625;-14423228;3659.77783203125
455;-24536.46484375;-16103072;2469.1875
455.5;-23225.19921875;-16036788;865.234619140625
456;-18760.09765625;-14787380;-770.7939453125
456.5;-11744.0673828125;-12971344;-2052.7998046875
457;-3160.19897460938;-11075624;-2710.13745117188
457.5;5757.732421875;-9344153;-2665.9267578125
458;13715.9814453125;-7771948;-2046.49890136719
458.5;19573.216796875;-6187485;-1126.7177734375
459;22510.47265625;-4390675.5;-232.241943359375
459.5;22162.107421875;-2276668.5;363.472412109375
460;18665.201171875;95812.875;519.78173828125
460.5;12623.21875;2518175;260.11328125
461;4994.11865234375;4715427;-250.404296875
461.5;-3067.80224609375;6454456;-777.015380859375
462;-10395.30078125;7633477;-1104.70642089844
462.5;-15972.404296875;8305668;-1113.39428710938
463;-19074.4296875;8631868;-807.830444335938
463.5;-19344.5546875;8786095;-297.026000976563
464;-16832.75;8850527;265.584838867188
464.5;-11963.53125;8760832;745.494201660156
465;-5477.44384765625;8311621;1072.05090332031
465.5;1683.3935546875;7243279;1244.6171875
466;8490.841796875;5361100;1311.84387207031
466.5;13977.810546875;2646248;1331.9013671875
467;17367.513671875;-686614.1875;1338.73120117188
467.5;18187.302734375;-4214451.5;1322.23803710938
468;16341.998046875;-7401781;1231.28051757813
468.5;12130.482421875;-9735782;999.197875976563
469;6199.232421875;-10856780;581.548950195313
469.5;-548.087646484375;-10634456;-8.089599609375
470;-7097.72265625;-9171702;-682.33447265625
470.5;-12488.28515625;-6747324;-1297.63928222656
471;-15954.6650390625;-3730264.5;-1699.96435546875
471.5;-17040.8671875;-494311.71875;-1784.15234375
472;-15661.2158203125;2622144.5;-1536.23718261719
472.5;-12094.3984375;5319644;-1041.82934570313
473;-6927.05810546875;7308846;-451.711669921875
473.5;-950.6552734375;8298984;76.198486328125
474;4962.1044921875;8016193;437.263671875
474.5;9979.60546875;6276216;614.82421875
475;13418.099609375;3087827.5;676.565002441406
475.5;14832.224609375;-1253526.625;731.34619140625
476;14059.5400390625;-6129713;867.376220703125
476.5;11244.92578125;-10661256;1094.89965820313
477;6817.5380859375;-13870940;1323.26318359375
477.5;1441.52856445313;-14910008;1387.35717773438
478;-4075.89453125;-13292708;1119.76879882813
478.5;-8895.0947265625;-9059118;441.255218505859
479;-12271.828125;-2808174;-575.484680175781
479.5;-13669.853515625;4412041;-1701.44873046875
480;-12864.4951171875;11332584;-2618.35791015625
480.5;-9981.810546875;16751788;-3033.66918945313
481;-5490.384765625;19792236;-2789.31005859375
481.5;-121.79541015625;20062160;-1919.13793945313
482;5256.76611328125;17693114;-633.157104492188
482.5;9776.7587890625;13243970;761.113159179688
483;12732.677734375;7529780;1958.96765136719
483.5;13687.373046875;1430989.75;2741.57934570313
484;12532.515625;-4270980;3017.89599609375
484.5;9491.5302734375;-8981205;2819.54858398438
485;5067.0693359375;-12321272;2264.06396484375
485.5;-53.765625;-14103444;1501.92456054688
486;-5113.720703125;-14300230;673.141845703125
486.5;-9394.564453125;-13020054;-120.499755859375
487;-12309.8828125;-10503516;-817.889404296875
487.5;-13484.9599609375;-7121698;-1383.4267578125
488;-12785.298828125;-3358821.5;-1786.17114257813
488.5;-10330.9716796875;242674.375;-1989.83764648438
489;-6478.21923828125;3178065.5;-1955.408203125
489.5;-1769.1953125;5087190;-1662.47021484375
490;3134.619140625;5845757;-1133.01550292969
490.5;7550.55419921875;5592444;-447.311889648438
491;10860.439453125;4680104;260.95751953125
491.5;12610.837890625;3553404;832.10595703125
492;12575.3095703125;2595726.25;1124.83264160156
492.5;10795.0693359375;1995834.25;1064.82568359375
493;7556.583984375;1686582.75;680.560607910156
493.5;3347.42700195313;1387997.5;107.775024414063
494;-1227.16479492188;737160;-444.90185546875
494.5;-5539.5771484375;-536819.75;-764.747924804688
495;-9031.931640625;-2463288;-714.080688476563
495.5;-11284.8974609375;-4755943;-289.969604492188
496;-12062.58203125;-6862814;365.836730957031
496.5;-11311.4521484375;-8111630;1010.96575927734
497;-9151.9931640625;-7923056;1388.1337890625
497.5;-5849.1552734375;-6003099;1317.48181152344
498;-1778.25036621094;-2461058;761.34912109375
498.5;2610.66430664063;2193367.25;-161.208862304688
499;6826.26806640625;7163790;-1211.69689941406
499.5;10375.9755859375;11564050;-2107.29443359375
500;12808.2197265625;14621804;-2605.40380859375
500.5;13765.6416015625;15836090;-2569.97314453125
501;13039.671875;15045472;-2001.44421386719
501.5;10618.3896484375;12406728;-1025.0263671875
502;6711.2333984375;8305542;153.549011230469
502.5;1749.79711914063;3247730.5;1307.07348632813
503;-3664.89404296875;-2235578.5;2241.1513671875
503.5;-8833.57421875;-7634473;2827.56225585938
504;-13061.16015625;-12473052;3012.6982421875
504.5;-15759.2607421875;-16307152;2804.58374023438
505;-16533.1640625;-18731620;2250.3642578125
505.5;-15247.23828125;-19422968;1418.59948730469
506;-12030.1875;-18208516;391.389526367188
506.5;-7266.2177734375;-15136956;-733.658142089844
507;-1542.203125;-10520568;-1837.49926757813
507.5;4440.64111328125;-4910916;-2784.82299804688
508;9939.775390625;990722.4375;-3437.51684570313
508.5;14268.513671875;6476889;-3683.12255859375
509;16874.87890625;10984450;-3466.833984375
509.5;17416.6640625;14195138;-2815.5322265625
510;15800.6435546875;16064108;-1845.466796875
510.5;12217.7880859375;16755680;-742.383544921875
511;7119.07373046875;16518020;283.546630859375
511.5;1177.4033203125;15550064;1057.05554199219
512;-4814.68359375;13909720;1490.93041992188
512.5;-10051.60546875;11506724;1611.72412109375
513;-13840.30859375;8182391;1543.52221679688
513.5;-15700.103515625;3843376;1453.19006347656
514;-15447.8056640625;-1404564.25;1480.10083007813
514.5;-13213.130859375;-7176524;1678.00268554688
515;-9409.501953125;-12835358;1994.9189453125
515.5;-4655.94140625;-17603964;2293.50854492188
516;335.80908203125;-20747288;2402.6689453125
516.5;4880.068359375;-21757528;2179.79150390625
517;8410.951171875;-20475036;1560.86767578125
517.5;10555.78125;-17120394;586.944763183594
518;11161.8564453125;-12216630;-600.934936523438
518.5;10297.1044921875;-6447476;-1795.73022460938
519;8210.90625;-491497.5;-2780.46484375
519.5;5282.2685546875;5100196.5;-3385.55834960938
520;1961.06372070313;9954512;-3530.19750976563
520.5;-1288.41870117188;13856514;-3233.73388671875
521;-4047.009765625;16679250;-2591.8466796875
521.5;-5981.23046875;18311926;-1733.42944335938
522;-6878.4599609375;18628176;-777.381591796875
522.5;-6688.27490234375;17505554;190.861572265625
523;-5515.5810546875;14894522;1118.41613769531
523.5;-3594.76049804688;10901048;1962.6630859375
524;-1285.67236328125;5831372;2671.75122070313
524.5;1015.73229980469;187111.0625;3172.8408203125
525;2927.29028320313;-5411654;3384.27197265625
525.5;4154.62841796875;-10343982;3241.04150390625
526;4532.4453125;-14106692;2726.73779296875
526.5;4058.81103515625;-16398032;1894.96850585938
527;2870.31909179688;-17132662;871.752685546875
527.5;1222.28198242188;-16397604;-170.136474609375
528;-582.26611328125;-14375282;-1054.48901367188
528.5;-2229.9658203125;-11268166;-1652.96472167969
529;-3457.57934570313;-7263240;-1923.69519042969
529.5;-4086.40307617188;-2558149.5;-1917.39123535156
530;-4033.44946289063;2581463.5;-1750.24548339844
530.5;-3310.93408203125;7758882;-1551.27563476563
531;-2021.77233886719;12427884;-1405.11157226563
531.5;-338.50390625;15947196;-1317.83544921875
532;1511.17138671875;17706774;-1218.75671386719
532.5;3257.27392578125;17293216;-996.67529296875
533;4642.568359375;14641424;-559.148010253906
533.5;5427.15087890625;10106328;116.007263183594
534;5450.107421875;4423133;952.768798828125
534.5;4647.45947265625;-1443793;1788.26147460938
535;3088.46044921875;-6524990;2417.49267578125
535.5;970.9697265625;-10076530;2658.69921875
536;-1399.986328125;-11745248;2419.6064453125
536.5;-3662.6484375;-11618976;1737.20617675781
537;-5465.16015625;-10150988;775.432006835938
537.5;-6525.87353515625;-7990671;-223.198486328125
538;-6691.3486328125;-5780396;-1015.52795410156
538.5;-5959.8583984375;-3980295.5;-1438.39221191406
539;-4468.876953125;-2780527;-1455.935546875
539.5;-2467.48828125;-2112008.75;-1159.33422851563
540;-259.196624755859;-1731096.25;-722.292114257813
540.5;1853.962890625;-1346891.25;-328.990112304688
541;3619.40576171875;-727990;-109.53076171875
541.5;4861.935546875;231857;-102.663452148438
542;5493.54443359375;1517324.5;-259.10986328125
542.5;5504.31103515625;3025283.75;-476.431518554688
543;4947.6416015625;4617647;-647.929565429688
543.5;3922.36083984375;6154746;-705.049560546875
544;2559.02270507813;7496359;-634.402770996094
544.5;1014.77880859375;8487558;-467.216491699219
545;-547.472900390625;8941644;-251.300170898438
545.5;-1959.18139648438;8658919;-18.5026550292969
546;-3068.4384765625;7477987;229.861572265625
546.5;-3760.34814453125;5362046;514.796997070313
547;-3966.05615234375;2470537.5;852.374145507813
547.5;-3683.26123046875;-809681.0625;1223.08312988281
548;-2966.08935546875;-3904920.5;1552.76025390625
548.5;-1921.41967773438;-6191358;1725.40393066406
549;-685.290771484375;-7163607;1617.36853027344
549.5;595.66455078125;-6612943;1152.28601074219
550;1779.33032226563;-4730651;348.696655273438
550.5;2740.28637695313;-2100314;-657.605834960938
551;3369.45947265625;434804.75;-1631.61352539063
551.5;3575.6484375;1999890.5;-2298.6005859375
552;3287.2080078125;1943834.5;-2429.8291015625
552.5;2462.78369140625;42358.25;-1923.9267578125
553;1113.22351074219;-3413019;-856.465454101563
553.5;-671.639404296875;-7671809;525.696228027344
554;-2705.18310546875;-11707130;1864.654296875
554.5;-4709.86279296875;-14471238;2790.6484375
555;-6334.06982421875;-15147298;3030.67895507813
555.5;-7218.8427734375;-13326964;2488.55493164063
556;-7059.7529296875;-9076344;1274.05993652344
556.5;-5691.9150390625;-2893406;-331.050048828125
557;-3143.6103515625;4424449;-1959.03686523438
557.5;337.0986328125;11934100;-3260.07788085938
558;4301.3388671875;18695168;-3992.14794921875
558.5;8162.064453125;23871856;-4063.34033203125
559;11287.14453125;26796800;-3521.494140625
559.5;13108.228515625;27011584;-2505.53686523438
560;13211.24609375;24307044;-1184.66027832031
560.5;11424.9462890625;18762832;285.076293945313
561;7851.201171875;10798516;1769.91430664063
561.5;2874.69653320313;1179440.5;3141.3251953125
562;-2894.3671875;-9018990;4248.25537109375
562.5;-8695.107421875;-18536248;4911.732421875
563;-13715.1884765625;-26114720;4949.744140625
563.5;-17212.185546875;-30719076;4237.591796875
564;-18605.328125;-31738024;2776.52563476563
564.5;-17579.779296875;-29102056;738.589111328125
565;-14142.384765625;-23292060;-1542.6513671875
565.5;-8635.7734375;-15221496;-3643.51684570313
566;-1721.36254882813;-6041902;-5161.830078125
566.5;5695.8544921875;3081190;-5829.15234375
567;12593.7431640625;11160360;-5584.0087890625
567.5;17973.51171875;17492260;-4574.8818359375
568;21026.373046875;21674256;-3097.69506835938
568.5;21256.494140625;23553248;-1494.86010742188
569;18573.357421875;23147224;-52.44970703125
569.5;13310.1220703125;20589832;1067.50854492188
570;6193.68408203125;16120460;1839.150390625
570.5;-1792.48852539063;10119840;2334.34130859375
571;-9532.78515625;3158781.5;2651.77124023438
571.5;-15954.01171875;-3990411;2849.34423828125
572;-20182.515625;-10405436;2911.30126953125
572.5;-21655.56640625;-15150040;2759.46166992188
573;-20183.728515625;-17462268;2303.20971679688
573.5;-15977.1328125;-16941844;1500.98657226563
574;-9600.4736328125;-13680268;401.814208984375
574.5;-1898.15698242188;-8278758;-849.3720703125
575;6113.60546875;-1739050;-2045.173828125
575.5;13371.318359375;4741711;-2970.16040039063
576;18894.9609375;10026546;-3456.28930664063
576.5;21917.25;13264584;-3420.451171875
577;21981.96875;14036002;-2878.64526367188
577.5;19018.79296875;12383120;-1936.607421875
578;13377.2333984375;8736036;-763.887939453125
578.5;5777.39892578125;3773044;441.459259033203
579;-2766.05615234375;-1736260.5;1491.99182128906
579.5;-11081.7177734375;-7055926;2244.00170898438
580;-18012.576171875;-11562008;2619.216796875
580.5;-22586.2421875;-14769876;2607.4658203125
581;-24149.6875;-16340794;2253.74096679688
581.5;-22487.71875;-16087498;1634.09375
582;-17818.068359375;-14001230;834.360168457031
582.5;-10779.3837890625;-10282806;-63.1553344726563
583;-2319.78662109375;-5361945;-980.823181152344
583.5;6428.16357421875;126177.75;-1838.7119140625
584;14308.8154296875;5427193;-2546.68676757813
584.5;20296.052734375;9808578;-3005.97680664063
585;23623.404296875;12719486;-3122.94970703125
585.5;23875.32421875;13923738;-2838.10131835938
586;21046.8046875;13552066;-2159.56762695313
586.5;15534.517578125;12054622;-1186.45361328125
587;8089.81591796875;10048656;-101.886291503906
587.5;-272.042236328125;8129536;867.005065917969
588;-8408.73046875;6683770;1520.51489257813
588.5;-15207.5234375;5780760;1756.69848632813
589;-19746.94921875;5182957;1609.84545898438
589.5;-21430.794921875;4456328;1235.27722167969
590;-20084.3984375;3152917;844.896484375
590.5;-15976.16796875;991361;622.115234375
591;-9778.08984375;-2022532.125;654.174072265625
591.5;-2457.26000976563;-5577833;908.046875
592;4877.8466796875;-9153090;1256.41650390625
592.5;11155.9453125;-12171004;1532.38146972656
593;15498.3486328125;-14173180;1592.75573730469
593.5;17344.88671875;-14934688;1364.80078125
594;16517.447265625;-14502092;867.423706054688
594.5;13232.28125;-13131482;201.630523681641
595;8041.015625;-11168396;-483.040405273438
595.5;1733.75268554688;-8922738;-1039.08569335938
596;-4765.17822265625;-6574988;-1369.8662109375
596.5;-10534.169921875;-4155149;-1458.17260742188
597;-14765.8671875;-1587153.5;-1362.5380859375
597.5;-16864.927734375;1225465.25;-1180.8603515625
598;-16517.3828125;4317835;-1004.77392578125
598.5;-13731.369140625;7614690;-881.43310546875
599;-8839.2353515625;10935088;-804.711181640625
599.5;-2462.15454101563;14034760;-733.317138671875
600;4563.615234375;16663316;-626.028076171875
