Time (s);Momen Horizontal (N.m);Momen Vertikal (N.m);Momen Torsional (N.m)
296;-15080.9716796875;-12324330;-261.240600585938
296.5;-15308.568359375;-10107064;-191.030853271484
297;-13507.775390625;-6802915;-696.271606445313
297.5;-9702.1513671875;-2112672.25;-1764.37744140625
298;-4227.17724609375;3687727;-3096.1513671875
298.5;2251.73461914063;9659016;-4200.1357421875
299;8784.462890625;14388806;-4572.8896484375
299.5;14260.4521484375;16411264;-3891.2080078125
300;17637.9140625;14725880;-2144.3681640625
300.5;18168.18359375;9231940;343.369384765625
301;15586.0810546875;913475.375;2991.3759765625
301.5;10230.7958984375;-8314476;5113.9716796875
302;3012.81201171875;-16077388;6102.61181640625
302.5;-4757.98681640625;-20192400;5600.9091796875
303;-11645.890625;-19307644;3636.16870117188
303.5;-16373.3525390625;-13318984;658.027282714844
304;-18106.99609375;-3435290;-2554.96484375
304.5;-16594.501953125;8134414;-5119.35400390625
305;-12201.435546875;18775928;-6336.1767578125
305.5;-5806.43017578125;26163516;-5928.859375
306;1411.11328125;28840136;-4122.08154296875
306.5;8195.275390625;26521828;-1528.43115234375
307;13471.55859375;20051436;1099.20776367188
307.5;16487.65625;11044308;3131.55151367188
308;16900.87890625;1370887.25;4235.70556640625
308.5;14772.859375;-7355049;4411.46728515625
309;10500.763671875;-14114374;3906.02026367188
309.5;4715.79296875;-18568708;3068.93383789063
310;-1802.2060546875;-20896164;2205.28930664063
310.5;-8202.673828125;-21489380;1474.041015625
311;-13652.2587890625;-20649216;855.363647460938
311.5;-17371.162109375;-18414736;195.79833984375
312;-18748.8359375;-14590572;-687.202392578125
312.5;-17414.015625;-8964782;-1880.28125
313;-13362.798828125;-1604881.75;-3279.23974609375
313.5;-7005.5390625;6898146;-4583.28125
314;820.25439453125;15369814;-5383.64013671875
314.5;8937.8896484375;22232364;-5316.73046875
315;16003.5595703125;25901524;-4215.0068359375
315.5;20739.25;25268188;-2190.056640625
316;22213.84765625;20108812;378.5166015625
316.5;20046.31640625;11270132;2939.27416992188
317;14519.841796875;536086.625;4905.3974609375
317.5;6558.474609375;-9796544;5795.47900390625
318;-2450.3798828125;-17519808;5358.505859375
318.5;-10934.3984375;-21107880;3662.84326171875
319;-17472.654296875;-20115604;1118.8427734375
319.5;-21038.85546875;-15261130;-1598.48388671875
320;-21193.52734375;-8162581;-3737.04272460938
320.5;-18117.80078125;-821108.0625;-4715.1015625
321;-12517.248046875;4979028;-4328.35302734375
321.5;-5434.1767578125;8163376;-2823.14575195313
322;1972.80004882813;8592238;-792.29443359375
322.5;8647.21875;6973913;1056.26721191406
323;13778.5595703125;4497679.5;2158.1044921875
323.5;16868.83984375;2343017.5;2272.052734375
324;17714.556640625;1240876;1526.85119628906
324.5;16359.662109375;1241283.875;336.426330566406
325;13044.37890625;1765403.75;-767.864868164063
325.5;8146.41064453125;1909296;-1328.87658691406
326;2178.68359375;878753.625;-1119.22912597656
326.5;-4216.42236328125;-1615194.5;-220.451965332031
327;-10282.431640625;-5157256;1005.77740478516
327.5;-15201.37890625;-8703244;2044.74389648438
328;-18187.92578125;-10914394;2422.259765625
328.5;-18648.916015625;-10633630;1894.87451171875
329;-16314.4365234375;-7333277;556.81103515625
329.5;-11354.228515625;-1373982.5;-1182.52758789063
330;-4411.82568359375;6031027;-2751.1923828125
330.5;3473.5712890625;13135172;-3630.80224609375
331;11038.6025390625;18169996;-3548.5322265625
331.5;17024.962890625;19869620;-2560.55908203125
332;20442.3828125;17843628;-1005.7060546875
332.5;20730.599609375;12668306;633.580322265625
333;17896.6796875;5676416;1901.72717285156
333.5;12464.7587890625;-1479904;2503.2109375
334;5358.88671875;-7340149;2375.318359375
334.5;-2303.72705078125;-11047502;1685.5498046875
335;-9425.923828125;-12527216;769.66162109375
335.5;-15103.5498046875;-12381842;11.223876953125
336;-18736.90234375;-11560562;-299.465209960938
336.5;-20040.15234375;-10926804;-82.861328125
337;-19009.828125;-10896268;486.265014648438
337.5;-15861.734375;-11276224;1044.111328125
338;-10953.8154296875;-11363180;1186.83044433594
338.5;-4768.71044921875;-10264776;652.903076171875
339;2105.1455078125;-7314700;-553.815673828125
339.5;8970.03125;-2417479.5;-2144.22998046875
340;15038.4951171875;3807094.5;-3639.734375
340.5;19496.78125;10153870;-4540.921875
341;21620.447265625;15192832;-4500.421875
341.5;20916.8515625;17748072;-3442.353515625
342;17279.921875;17304482;-1593.177734375
342.5;11070.4775390625;14211588;578.005615234375
343;3137.806640625;9586152;2492.93115234375
343.5;-5296.9970703125;4951722.5;3632.7548828125
344;-12860.71875;1724283.5;3705.52490234375
344.5;-18289.15234375;727882.625;2755.640625
345;-20699.529296875;1906378.25;1169.38757324219
345.5;-19762.41015625;4337099;-446.30029296875
346;-15773.8828125;6547481;-1481.62377929688
346.5;-9571.365234375;7029490;-1552.57495117188
347;-2341.23364257813;4778968;-643.41796875
347.5;4631.6591796875;-321815.75;898.373046875
348;10235.916015625;-7414069;2507.33740234375
348.5;13720.1240234375;-14895456;3609.00146484375
349;14787.4599609375;-20901668;3809.76708984375
349.5;13573.291015625;-23880408;3004.93310546875
350;10534.337890625;-23061368;1392.43969726563
350.5;6303.53759765625;-18674508;-597.920776367188
351;1554.5849609375;-11850064;-2431.109375
351.5;-3100.67993164063;-4231820.5;-3624.52001953125
352;-7152.18310546875;2544063;-3895.72265625
352.5;-10197.7470703125;7340795;-3256.31201171875
353;-11929.0517578125;9807398;-2005.08081054688
353.5;-12120.6630859375;10379552;-618.515380859375
354;-10672.42578125;10003484;431.1103515625
354.5;-7628.705078125;9704153;854.027587890625
355;-3260.71337890625;10152655;642.635009765625
355.5;1914.96923828125;11402784;52.58642578125
356;7167.3427734375;12877510;-521.921264648438
356.5;11645.19140625;13618166;-719.10400390625
357;14529.970703125;12682594;-355.515045166016
357.5;15222.9248046875;9554118;508.392852783203
358;13487.8505859375;4395978;1598.11169433594
358.5;9539.5556640625;-1943836.5;2529.14575195313
359;4018.84130859375;-8175218;2945.68994140625
359.5;-2138.72607421875;-12975894;2649.80151367188
360;-7894.796875;-15419046;1682.99658203125
360.5;-12329.8525390625;-15260970;329.382080078125
361;-14829.466796875;-12985300;-971.99462890625
361.5;-15153.2060546875;-9591204;-1783.49719238281
362;-13452.9453125;-6201705;-1843.78588867188
362.5;-10168.3876953125;-3639535;-1184.11755371094
363;-5883.515625;-2126271.25;-132.921936035156
363.5;-1184.16943359375;-1234582.25;804.96875
364;3443.23974609375;-93068;1142.24877929688
364.5;7640.5751953125;2194412.75;604.426147460938
365;11148.849609375;6105828;-753.7470703125
365.5;13742.189453125;11367138;-2547.2548828125
366;15169.466796875;16895952;-4176.36376953125
366.5;15142.3173828125;21047824;-5015.537109375
367;13396.3896484375;22107128;-4619.9619140625
367.5;9784.8505859375;18871212;-2882.7197265625
368;4407.078125;11122606;-95.7603302001953
368.5;-2300.53662109375;-163408.5;3103.42309570313
369;-9530.283203125;-12967506;5894.83544921875
369.5;-16206.7734375;-24704832;7503.76171875
370;-21163.70703125;-32885576;7436.58203125
370.5;-23396.27734375;-35761648;5648.89794921875
371;-22294.419921875;-32769292;2577.86767578125
371.5;-17801.49609375;-24631992;-985.383117675781
372;-10453.0712890625;-13106018;-4153.98046875
372.5;-1303.77905273438;-473249;-6232.64208984375
373;8275.015625;11072636;-6923.6962890625
373.5;16853;19929016;-6367.2890625
374;23184.83203125;25352560;-5018.0283203125
374.5;26415.884765625;27423784;-3422.70825195313
375;26171.814453125;26782012;-2008.6376953125
375.5;22585.662109375;24233740;-956.491455078125
376;16207.357421875;20417404;-198.011108398438
376.5;7869.953125;15636028;493.2314453125
377;-1408.91430664063;9908468;1350.19873046875
377.5;-10559.892578125;3199166;2471.8349609375
378;-18543.53515625;-4296934;3735.9736328125
378.5;-24410.90625;-11951332;4806.537109375
379;-27389.90625;-18683316;5242.92578125
379.5;-26962.103515625;-23184072;4680.5537109375
380;-22964.896484375;-24289976;3008.24072265625
380.5;-15691.947265625;-21415460;467.9912109375
381;-5924.60107421875;-14857642;-2380.693359375
381.5;5089.6201171875;-5857874;-4827.9814453125
382;15776.2802734375;3633799;-6244.87646484375
382.5;24463.830078125;11443122;-6285
383;29666.99609375;15753008;-4977.345703125
383.5;30388.6328125;15621002;-2692.92651367188
384;26345.953125;11244520;-19.404052734375
384.5;18069.359375;3904428.5;2398.107421875
385;6843.5703125;-4421855;4005.984375
385.5;-5520.20263671875;-11626898;4461.95166015625
386;-17018.71484375;-16061656;3722.10668945313
386.5;-25825.083984375;-16953644;2068.60009765625
387;-30629.19140625;-14525190;45.8211059570313
387.5;-30812.978515625;-9793892;-1705.58081054688
388;-26526.25;-4145288;-2672.68286132813
388.5;-18575.94921875;1163469.625;-2661.5498046875
389;-8234.8671875;5396543.5;-1862.61584472656
389.5;3009.2978515625;8486710;-753.36474609375
390;13686.484375;10904644;111.436645507813
390.5;22530.66015625;13317504;326.754150390625
391;28576.0546875;16170142;-214.10302734375
391.5;31209.16015625;19368764;-1293.57958984375
392;30167.94140625;22190292;-2458.0966796875
392.5;25535.908203125;23470804;-3180.041015625
393;17742.640625;21998936;-3037.14404296875
393.5;7562.876953125;16998808;-1867.92224121094
394;-3911.984375;8506002;144.749755859375
394.5;-15327.095703125;-2493261;2493.29565429688
395;-25200.931640625;-14225522;4483.86865234375
395.5;-32126.41796875;-24566704;5462.24462890625
396;-34999.34375;-31604924;5059.15283203125
396.5;-33242.234375;-34159092;3345.4658203125
397;-26967.966796875;-32089124;827.414794921875
397.5;-16999.1484375;-26287408;-1739.60375976563
398;-4768.89990234375;-18372588;-3633.33203125
398.5;7910.703125;-10178656;-4427.8955078125
399;19163.42578125;-3216956;-4117.833984375
399.5;27383.673828125;1712951.25;-3063.8076171875
400;31501.853515625;4647056;-1811.1328125
400.5;31143.85546875;6287044;-863.5
401;26637.98046875;7612606;-511.93505859375
401.5;18893.822265625;9434566;-759.12939453125
402;9191.734375;12047690;-1343.517578125
402.5;-1057.12963867188;15117046;-1846.56005859375
403;-10528.8505859375;17819316;-1848.07177734375
403.5;-18131.271484375;19191964;-1095.6787109375
404;-23086.677734375;18537370;375.62841796875
404.5;-24948.669921875;15733602;2221.94213867188
405;-23593.029296875;11323426;3896.04321289063
405.5;-19196.875;6353854;4848.62158203125
406;-12241.873046875;2010943.5;4743.3720703125
406.5;-3512.71166992188;-797184.375;3594.99462890625
407;5937.4072265625;-1777529.25;1770.84619140625
407.5;14855.337890625;-1358215;-144.12109375
408;21925.9921875;-530518.75;-1554.44091796875
408.5;25977.0859375;-473181;-2054.47900390625
409;26198.6875;-2090918.25;-1548.75927734375
409.5;22336.13671875;-5633784;-273.3134765625
410;14812.12890625;-10535438;1280.47216796875
410.5;4710.150390625;-15551544;2509.94580078125
411;-6390.4091796875;-19149274;2884.91381835938
411.5;-16672.63671875;-20033188;2128.83154296875
412;-24448.34765625;-17624696;347.392333984375
412.5;-28474.154296875;-12318960;-1963.580078125
413;-28181.736328125;-5430908.5;-4060.73413085938
413.5;-23782.90234375;1177399;-5217.6044921875
414;-16180.4375;5670391;-5004.94140625
414.5;-6756.0859375;6826391;-3462.16650390625
415;2926.96923828125;4446724;-1077.10791015625
415.5;11431.59375;-549793.75;1407.99536132813
416;17685.93359375;-6389321;3267.5703125
416.5;21114.22265625;-10973900;4021.54467773438
417;21631.6953125;-12510944;3544.57373046875
417.5;19575.60546875;-10041552;2054.63159179688
418;15526.423828125;-3703690;14.54248046875
418.5;10196.15234375;5344024;-2005.720703125
419;4314.466796875;15286730;-3475.52978515625
419.5;-1429.734375;24184652;-4036.37866210938
420;-6429.71875;30484436;-3594.50439453125
420.5;-10170.400390625;33350548;-2336.1826171875
421;-12260.4609375;32732360;-651.3623046875
421.5;-12466.357421875;29185472;1012.14331054688
422;-10789.6875;23536416;2310.06909179688
422.5;-7520.2998046875;16541984;3110.83081054688
423;-3223.125;8674080;3506.25610351563
423.5;1317.85998535156;106158.5;3722.66064453125
424;5215.9287109375;-9110187;3982.73046875
424.5;7681.017578125;-18772012;4377.3779296875
425;8192.345703125;-28277872;4798.189453125
425.5;6655.04541015625;-36547500;4960.51025390625
426;3427.4482421875;-42163208;4506.23388671875
426.5;-743.30859375;-43718112;3151.9482421875
427;-4902.662109375;-40274768;841.924072265625
427.5;-8106.064453125;-31766644;-2156.72436523438
428;-9663.8828125;-19191320;-5263.5537109375
428.5;-9276.44140625;-4513314.5;-7724.0322265625
429;-7111.6806640625;9751394;-8847.7197265625
429.5;-3732.59912109375;21131604;-8258.60546875
430;65.443359375;27825872;-6053.841796875
430.5;3479.6806640625;29145232;-2792.41259765625
431;5897.3974609375;25646696;682.041015625
431.5;7033.3798828125;18909692;3515.998046875
432;6945.7978515625;11031374;5105.12255859375
432.5;5955.583984375;4005476;5253.20849609375
433;4497.75390625;-808822;4185.9814453125
433.5;2959.60986328125;-2976949;2439.01635742188
434;1577.87268066406;-2945491;665.622497558594
434.5;416.498657226563;-1720756.5;-577.603271484375
435;-585.814453125;-391327.25;-994.869384765625
435.5;-1523.31652832031;317751.375;-625.022216796875
436;-2413.869140625;302431.875;202.211791992188
436.5;-3151.8095703125;62212;1006.87976074219
437;-3510.41235351563;424718.375;1348.47424316406
437.5;-3240.21826171875;2130132.25;994.432800292969
438;-2163.65283203125;5429096;8.6580810546875
438.5;-294.215576171875;9861000;-1272.56030273438
439;2107.03466796875;14299850;-2367.16162109375
439.5;4564.060546875;17259292;-2828.91015625
440;6474.5751953125;17364876;-2412.63305664063
440.5;7277.3984375;13823284;-1165.95544433594
441;6604.87841796875;6740138;584.573974609375
441.5;4422.0146484375;-2845495.5;2345.61987304688
442;1033.58740234375;-13211660;3615.71948242188
442.5;-2970.1787109375;-22417232;4043.232421875
443;-6855.0634765625;-28827352;3532.36376953125
443.5;-9933.923828125;-31531844;2267.30590820313
444;-11706.8134765625;-30523904;648.096923828125
444.5;-11965.5927734375;-26585360;-849.121459960938
445;-10793.3203125;-20940172;-1841.24108886719
445.5;-8471.02734375;-14804068;-2172.46899414063
446;-5390.0361328125;-8991808;-1964.45654296875
446.5;-1921.11474609375;-3733058;-1548.03076171875
447;1647.59985351563;1260789;-1313.29663085938
447.5;5123.41064453125;6505625;-1534.4599609375
448;8352.9658203125;12356298;-2241.26123046875
448.5;11154.15234375;18680768;-3193.72998046875
449;13250.466796875;24746216;-3962.14794921875
449.5;14283.6875;29358628;-4089.04248046875
450;13873.072265625;31238352;-3266.818359375
450.5;11740.884765625;29479736;-1469.69482421875
451;7869.505859375;23948932;1004.25646972656
451.5;2581.72509765625;15443622;3600.74560546875
452;-3432.72216796875;5562862.5;5659.7724609375
452.5;-9208.3125;-3697247;6614.4130859375
453;-13700.5849609375;-10501114;6173.322265625
453.5;-16027.2080078125;-13690414;4433.3857421875
454;-15680.7490234375;-13110208;1870.02685546875
454.5;-12679;-9620855;-799.90966796875
455;-7574.19580078125;-4806917.5;-2848.05517578125
455.5;-1328.75146484375;-464248.5;-3774.72631835938
456;4887.08154296875;1950451;-3462.31298828125
456.5;9949.26171875;1740719;-2189.39624023438
457;13019.529296875;-879314.5;-499.70263671875
457.5;13688.1416015625;-4935684.5;1000.39025878906
458;12015.12890625;-9096497;1846.51293945313
458.5;8453.9658203125;-12159954;1849.70568847656
459;3699.96826171875;-13473990;1132.40258789063
459.5;-1497.1005859375;-13123794;62.3163871765137
460;-6451.38720703125;-11832320;-886.26611328125
460.5;-10644.8193359375;-10613330;-1312.17639160156
461;-13712.716796875;-10314602;-1040.89184570313
461.5;-15413.3916015625;-11206700;-203.23974609375
462;-15578.689453125;-12806406;810.293701171875
462.5;-14072.8193359375;-13971704;1495.14575195313
463;-10837.0126953125;-13281312;1440.12377929688
463.5;-5940.45703125;-9552252;495.617431640625
464;315.416015625;-2309313;-1156.39672851563
464.5;7352.45751953125;7936927.5;-3063.45141601563
465;14332.056640625;19732210;-4663.00537109375
465.5;20248.451171875;31019480;-5475.47509765625
466;24116.615234375;39673312;-5254.072265625
466.5;25156.10546875;44059736;-4042.69946289063
467;23009.9765625;43440976;-2136.33422851563
467.5;17813.23046875;38101728;29.2890014648438
468;10245.693359375;29182500;2009.58239746094
468.5;1364.07861328125;18279296;3467.57861328125
469;-7562.43359375;6978120;4247.0947265625
469.5;-15312.8916015625;-3546267.5;4394.35595703125
470;-20934.65625;-12707208;4113.5478515625
470.5;-23880.291015625;-20452540;3673.70068359375
471;-24042.296875;-26999764;3286.97314453125
471.5;-21684.205078125;-32513836;3014.935546875
472;-17317.494140625;-36833560;2738.44091796875
472.5;-11559.796875;-39402304;2219.2294921875
473;-5041.16015625;-39412880;1222.80322265625
473.5;1632.2998046875;-36143040;-345.144775390625
474;7915.482421875;-29333196;-2355.24365234375
474.5;13249.5625;-19474864;-4452.216796875
475;17089.90234375;-7854689;-6143.689453125
475.5;18911.3828125;3672181;-6944.74169921875
476;18321.96484375;13151416;-6535.10400390625
476.5;15172.33203125;19081282;-4880.2978515625
477;9694.9326171875;20877120;-2278.765625
477.5;2555.65283203125;19065188;689.83203125
478;-5167.4267578125;15143218;3305.06640625
478.5;-12134.5615234375;11118493;4911.97412109375
479;-16995.072265625;8880780;5129.76513671875
479.5;-18699.625;9596415;3990.33544921875
480;-16747.74609375;13337248;1944.306640625
480.5;-11344.72265625;19041208;-285.068237304688
481;-3396.3466796875;24844900;-1957.7568359375
481.5;5662.8818359375;28651244;-2571.10717773438
482;14155.228515625;28769664;-2012.72290039063
482.5;20495.5546875;24420356;-551.833740234375
483;23517.4765625;15947716;1306.29541015625
483.5;22669.09375;4699518;3016.7734375
484;18097.25;-7378575;4155.927734375
484.5;10573.130859375;-18288108;4506.2021484375
485;1307.875;-26483420;4064.59765625
485.5;-8292.3603515625;-31189584;3004.91943359375
486;-16873.6953125;-32444024;1609.4482421875
486.5;-23310.0390625;-30890564;184.53125
487;-26806.822265625;-27420416;-1033.21337890625
487.5;-26961.68359375;-22815820;-1945.349609375
488;-23745.28515625;-17521484;-2604.92065429688
488.5;-17494.85546875;-11631454;-3155.9990234375
489;-8886.138671875;-5073647.5;-3725.37377929688
489.5;1111.96264648438;2100520;-4324.3486328125
490;11277.6865234375;9458656;-4809.79150390625
490.5;20252.068359375;16101442;-4927.5673828125
491;26684.529296875;20796668;-4416.58447265625
491.5;29458.91796875;22334900;-3127.95654296875
492;27894.05859375;19964260;-1111.33837890625
492.5;21960.66796875;13768892;1353.3134765625
493;12381.2998046875;4821071;3788.15966796875
493.5;574.923828125;-4972525;5612.83935546875
494;-11542.7119140625;-13304684;6291.52099609375
494.5;-21901.47265625;-18078144;5515.79931640625
495;-28662.759765625;-17986720;3356.72192382813
495.5;-30597.3359375;-12899188;315.772521972656
496;-27338.01953125;-3907177;-2789.8388671875
496.5;-19437.416015625;6968624;-5089.5859375
497;-8266.517578125;17334816;-5971.32666015625
497.5;4283.8642578125;25063136;-5301.1181640625
498;16162.58203125;28811068;-3445.53735351563
498.5;25524.021484375;28277700;-1095.16369628906
499;31039.482421875;24136184;1017.7470703125
499.5;32053.1953125;17683760;2372.1630859375
500;28615.625;10347340;2794.16064453125
500.5;21373.97265625;3229510;2446.70361328125
501;11401.751953125;-3163488.25;1718.267578125
501.5;-3.111572265625;-8916673;1060.56591796875
502;-11488.5673828125;-14462614;824.258056640625
502.5;-21770.40625;-20193294;1132.970703125
503;-29727.193359375;-26100268;1828.62451171875
503.5;-34437.94140625;-31577124;2516.2587890625
504;-35283.046875;-35486936;2713.55786132813
504.5;-31975.455078125;-36482480;2048.79321289063
505;-24673.685546875;-33464564;436.892211914063
505.5;-14037.69140625;-26032880;-1855.87573242188
506;-1242.4677734375;-14751934;-4292.390625
506.5;12127.173828125;-1131296;-6259.5673828125
507;24263.0390625;12697240;-7284.39306640625
507.5;33409.73828125;24505240;-7180.1943359375
508;38187.0234375;32535512;-6070.17724609375
508.5;37845.984375;35931780;-4300.93505859375
509;32436.4765625;34889204;-2306.138671875
509.5;22804.455078125;30490100;-477.69189453125
510;10453.8056640625;24289572;919.957763671875
510.5;-2732.3720703125;17800126;1791.87951660156
511;-14843.9228515625;12047874;2216.09838867188
511.5;-24257.49609375;7354825;2404.49462890625
512;-29899.9140625;3388182.5;2619.33642578125
512.5;-31340.73046875;-541258.4375;3052.4423828125
513;-28777.673828125;-5068135;3721.13940429688
513.5;-22900.802734375;-10404741;4431.7802734375
514;-14714.8671875;-16160262;4847.7392578125
514.5;-5351.4052734375;-21410840;4635.3134765625
515;4076.24169921875;-24992264;3617.82153320313
515.5;12543.8134765625;-25915420;1872.81079101563
516;19174.65625;-23745016;-277.887939453125
516.5;23270.8828125;-18794160;-2364.53247070313
517;24345.77734375;-12066228;-3914.06103515625
517.5;22202.58203125;-4953633.5;-4586.779296875
518;17006.24609375;1202007.5;-4272.7431640625
518.5;9339.521484375;5535977;-3127.1474609375
519;212.22509765625;7905834;-1534.31860351563
519.5;-9037.748046875;8882090;-4.8251953125
520;-16924.21484375;9465958;984.109375
520.5;-22077.373046875;10648852;1154.97143554688
521;-23532.1328125;12962096;545.95068359375
521.5;-20949.7734375;16193080;-486.10498046875
522;-14740.2646484375;19383456;-1397.57836914063
522.5;-6008.29736328125;21108960;-1672.44226074219
523;3644.3115234375;19977636;-1033.02197265625
523.5;12449.078125;15153698;454.845092773438
524;18832.3828125;6748332;2414.54150390625
524.5;21727.322265625;-4082301;4302.55078125
525;20774.96875;-15369644;5583.40966796875
525.5;16347.767578125;-24832664;5874.1396484375
526;9416.5078125;-30500996;5028.86328125
526.5;1308.0185546875;-31248124;3171.96875
527;-6603.5185546875;-27088440;684.335205078125
527.5;-13122.369140625;-19132444;-1870.77587890625
528;-17415.591796875;-9232810;-3886.04833984375
528.5;-19072.75390625;564687.375;-4895.744140625
529;-18084.7734375;8585931;-4737.1650390625
529.5;-14748.66015625;13918682;-3611.1943359375
530;-9571.087890625;16533588;-2002.86047363281
530.5;-3182.10986328125;17102834;-486.510498046875
531;3717.259765625;16614804;494.27392578125
531.5;10378.6005859375;15930396;775.7392578125
532;16029.3193359375;15447012;496.631591796875
532.5;19918.84375;14984124;0.60968017578125
533;21411.078125;13928280;-327.517028808594
533.5;20094.609375;11552690;-219.138977050781
534;15928.044921875;7400615;376.04150390625
534.5;9301.7734375;1561562;1277.76416015625
535;1059.64453125;-5255093;2140.96020507813
535.5;-7612.73828125;-11897354;2584.85375976563
536;-15387.2880859375;-17126944;2343.72241210938
536.5;-21045.4453125;-20025808;1389.75244140625
537;-23728.8984375;-20312656;-23.78857421875
537.5;-23113.447265625;-18427438;-1434.16430664063
538;-19453.732421875;-15366406;-2339.345703125
538.5;-13512.462890625;-12306356;-2401.8564453125
539;-6362.63720703125;-10161596;-1598.83569335938
539.5;857.41796875;-9229360;-245.723510742188
540;7183.68359375;-9060028;1114.00415039063
540.5;11991.22265625;-8621516;1910.0185546875
541;15028.41796875;-6694070;1750.6015625
541.5;16361.43359375;-2373314;564.894775390625
542;16240.7607421875;4506825;-1363.58154296875
542.5;14951.2021484375;13182242;-3471.28564453125
543;12710.4228515625;22085504;-5076.2646484375
543.5;9632.935546875;29259604;-5585.537109375
544;5781.0537109375;32940400;-4692.359375
544.5;1281.65234375;32094864;-2493.2529296875
545;-3592.90478515625;26770480;513.744873046875
545.5;-8355.9873046875;18110808;3566.337890625
546;-12333.9404296875;8031468;5868.87646484375
546.5;-14799.744140625;-1317565;6837.7646484375
547;-15159.5732421875;-8166926;6284.1630859375
547.5;-13136.6591796875;-11594152;4463.544921875
548;-8905.9306640625;-11722868;1977.98852539063
548.5;-3102.84423828125;-9588980;-434.09814453125
549;3269.91674804688;-6739335;-2142.31103515625
549.5;9059.2900390625;-4695975.5;-2811.64453125
550;13197.87109375;-4477626.5;-2471.1103515625
550.5;14924.640625;-6317354;-1451.36474609375
551;13953.94921875;-9671174;-232.72998046875
551.5;10487.630859375;-13481604;733.921997070313
552;5165.2890625;-16601526;1168.08850097656
552.5;-1131.099609375;-18204488;1028.51977539063
553;-7434.8212890625;-18047098;499.031677246094
553.5;-12895.2080078125;-16477688;-106.125610351563
554;-16861.216796875;-14215636;-481.0791015625
554.5;-18919.88671875;-11979864;-466.26953125
555;-18871.62890625;-10140766;-126.80322265625
555.5;-16686.708984375;-8514598;266.51220703125
556;-12462.0771484375;-6409524;356.4921875
556.5;-6441.3056640625;-2906449;-132.90625
557;956.456665039063;2720336.75;-1258.0810546875
557.5;9083.025390625;10611861;-2801.06079101563
558;17062.20703125;20103128;-4333.2255859375
558.5;23843.65625;29780228;-5358.083984375
559;28351.09765625;37811848;-5481.93310546875
559.5;29670.791015625;42449704;-4539.5888671875
560;27289.662109375;42539080;-2648.05810546875
560.5;21229.916015625;37867336;-172.816650390625
561;12176.201171875;29228864;2362.94287109375
561.5;1350.46142578125;18189908;4410.12646484375
562;-9643.23046875;6626481;5536.69921875
562.5;-19155.58203125;-3803242.75;5551.615234375
563;-25800.83984375;-12092018;4575.44677734375
563.5;-28733.96484375;-18065292;3015.39306640625
564;-27795.892578125;-22279980;1436.494140625
564.5;-23482.439453125;-25666924;359.6875
565;-16795.361328125;-29058440;68.94775390625
565.5;-8992.6171875;-32772236;512.6455078125
566;-1304.3955078125;-36403704;1337.875
566.5;5280.80078125;-38895064;2037.0478515625
567;10155.958984375;-38880232;2142.203125
567.5;13091.0810546875;-35181556;1389.48681640625
568;14182.19921875;-27281312;-194.2958984375
568.5;13683.833984375;-15614246;-2291.51416015625
569;11933.630859375;-1560418;-4381.8134765625
569.5;9257.51953125;12868538;-5892.396484375
570;5962.361328125;25538192;-6373.14990234375
570.5;2361.1396484375;34747504;-5647.947265625
571;-1186.107421875;39633224;-3883.09765625
571.5;-4242.162109375;40299016;-1536.39892578125
572;-6360.837890625;37644420;798.50146484375
572.5;-7121.1015625;32956520;2602.5380859375
573;-6304.94677734375;27429864;3602.58422851563
573.5;-3991.638671875;21781084;3840.8193359375
574;-596.158203125;16096386;3615.87646484375
574.5;3152.3603515625;9953282;3330.43408203125
575;6362.7412109375;2763528.5;3311.99755859375
575.5;8208.115234375;-5798491.5;3678.880859375
576;8126.70068359375;-15459426;4299.96875
576.5;5997.2783203125;-25228340;4848.3359375
577;2174.92578125;-33549808;4923.68896484375
577.5;-2555.87109375;-38703184;4198.5693359375
578;-7192.90234375;-39312392;2553.13623046875
578.5;-10748.689453125;-34787616;151.0712890625
579;-12473.314453125;-25578180;-2567.8935546875
579.5;-12013.982421875;-13109778;-4999.19189453125
580;-9477.5634765625;546111.875;-6561.2724609375
580.5;-5358.63916015625;13179424;-6896.296875
581;-400.169921875;22967816;-5999.634765625
581.5;4580.865234375;28854292;-4219.56201171875
582;8872.23046875;30663952;-2118.05517578125
582.5;11949.87109375;28963900;-259.70654296875
583;13519.51171875;24718840;989.584228515625
583.5;13488.6640625;18895340;1567.86767578125
584;11877.2529296875;12172764;1697.33349609375
584.5;8792.650390625;4847529;1754.89123535156
585;4418.3486328125;-3039547;2091.11669921875
585.5;-954.54248046875;-11417200;2862.57080078125
586;-6865.0048828125;-19879792;3938.4423828125
586.5;-12644.572265625;-27520496;4921.5029296875
587;-17447.470703125;-32980196;5274.572265625
587.5;-20341.287109375;-34754584;4526.802734375
588;-20529.865234375;-31667936;2486.8076171875
588.5;-17531.71484375;-23345976;-628.719665527344
589;-11394.400390625;-10542204;-4201.095703125
589.5;-2778.77490234375;4854100;-7376.02099609375
590;7077.376953125;20143704;-9331.302734375
590.5;16553.939453125;32421012;-9543.7734375
591;23953.1953125;39289008;-7948.2529296875
591.5;27849.44140625;39466200;-4933.56591796875
592;27404.943359375;33126840;-1195.48461914063
592.5;22558.220703125;21837796;2471.966796875
593;14078.4052734375;8138473;5367.58154296875
593.5;3394.15087890625;-5117359;7010.94873046875
