Time (s);Momen Horizontal (N.m);Momen Vertikal (N.m);Momen Torsional (N.m)
302.5;399.553833007813;123543.15625;-20456.23828125
303;5426.5419921875;7282375;-15863.392578125
303.5;4886.5869140625;7682938;-1545.90600585938
304;701.907592773438;1219353.25;14843.2451171875
304.5;-2694.14306640625;-6644194;21568.48828125
305;-2192.177734375;-9794478;12636.0078125
305.5;2131.85424804688;-5733627;-5084.2939453125
306;7519.265625;2944413.5;-17450.40625
306.5;10109.53515625;10037880;-15688.5517578125
307;7242.4033203125;9825606;-2623.8544921875
307.5;-279.989318847656;1795988.5;11682.908203125
308;-7946.1884765625;-7996674;17524.25390625
308.5;-10516.7587890625;-11457378;10377.64453125
309;-6507.85693359375;-5646669;-6101.48876953125
309.5;218.364990234375;4333587;-19605.419921875
310;3681.1328125;9962936;-16667.794921875
310.5;1010.91064453125;6959624;3430.09228515625
311;-5023.470703125;-1411612.25;23278.19140625
311.5;-8750.7236328125;-7895390;22089.20703125
312;-6194.44580078125;-7474355;-1289.49450683594
312.5;1804.53112792969;-754156.5;-24323.337890625
313;10510.1357421875;7101127;-23920.240234375
313.5;14324.17578125;10028622;-1533.88940429688
314;10404.1337890625;5022264;19099.013671875
314.5;860.723388671875;-5360502;18584.201171875
315;-8093.0185546875;-13767140;1288.89624023438
315.5;-10271.06640625;-12874174;-13208.3505859375
316;-4424.470703125;-1566751.75;-12618.6611328125
316.5;4359.8916015625;12866212;-1528.26586914063
317;8432.7353515625;19433424;7878.67626953125
317.5;3957.47607421875;11974712;8430.421875
318;-5636.13330078125;-5299616;1208.96166992188
318.5;-12489.75390625;-20058320;-7959.46533203125
319;-10883.1943359375;-20683944;-11629.74609375
319.5;-1774.38623046875;-5364635;-4557.2294921875
320;8181.62109375;15419100;9885.13671875
320.5;12019.1630859375;25847304;18661.26171875
321;7762.4345703125;17030220;10426.591796875
321.5;-312.498657226563;-4958132;-10181.4599609375
322;-5412.939453125;-23147460;-23742.392578125
322.5;-3847.6044921875;-23682936;-15672.8818359375
323;2129.24658203125;-7481615;7222.0654296875
323.5;6599.08154296875;11547050;23614.49609375
324;5333.93359375;19632316;19886.59765625
324.5;-500.765380859375;14227322;1807.5869140625
325;-5897.5126953125;2884752.5;-14921.796875
325.5;-6925.3505859375;-6391706;-20087.591796875
326;-4182.4267578125;-11258426;-12773.974609375
326.5;-1242.66381835938;-12325064;3253.42407226563
327;-504.048095703125;-8559596;20054.21484375
327.5;-1026.35668945313;1148912.25;24431.26953125
328;-551.440063476563;12764866;7535.81884765625
328.5;1371.33349609375;17385544;-20207.06640625
329;2793.5947265625;9359404;-32108.90625
329.5;2003.44482421875;-6541181;-12633.7451171875
330;-219.4931640625;-18107272;20425.287109375
330.5;-1185.4755859375;-16456100;31733.076171875
331;767.543090820313;-3344737.5;9098.060546875
331.5;4314.7587890625;11401210;-21030.66796875
332;6292.38916015625;17957220;-25322.443359375
332.5;4398.15478515625;12472420;-3635.322265625
333;-717.845153808594;-1560749;13796.22265625
333.5;-5949.060546875;-15009150;7615.591796875
334;-7969.1767578125;-17668260;-6839.05419921875
334.5;-5665.87109375;-5885469;-4619.66357421875
335;-1099.45434570313;11927814;11805.564453125
335.5;1943.11120605469;19944968;16167.79296875
336;1165.0712890625;9237982;-2655.97045898438
336.5;-2341.76953125;-11564018;-21836.52734375
337;-4740.0126953125;-22658780;-14494.259765625
337.5;-2756.33032226563;-12530176;12314.654296875
338;3084.59252929688;9839838;25569.9296875
338.5;8761.5615234375;23780180;9838.615234375
339;10265.6171875;17475696;-13178.982421875
339.5;7061.111328125;-1613935.75;-15417.37109375
340;2178.21337890625;-16390620;-765.859252929688
340.5;-918.994262695313;-17273428;3568.04541015625
341;-1417.69274902344;-7983690;-10049.6318359375
341.5;-1192.30834960938;2670901.5;-16853.98046875
342;-2260.45727539063;9728818;1970.21887207031
342.5;-4680.42236328125;12182370;25364.986328125
343;-6882.3984375;9052582;16516.40234375
343.5;-7505.1474609375;151884.125;-23453.16796875
344;-6429.6142578125;-9990680;-48538.7890625
344.5;-4211.15625;-13609510;-24009.318359375
345;-1187.25952148438;-7433169;26651.75390625
345.5;2407.35864257813;3084500.5;47654.23046875
346;5723.044921875;9374940;17765.013671875
346.5;7584.59765625;8656708;-26125.6015625
347;7573.90966796875;5132396;-36165.3046875
347.5;6537.85546875;2709161;-9766.6640625
348;5862.8623046875;-253968.625;14795.30859375
348.5;5789.4677734375;-6671294;12139.2958984375
349;4898.82470703125;-13174354;-960.686157226563
349.5;1506.75073242188;-11331652;2956.49072265625
350;-4345.056640625;1616730.25;18160.482421875
350.5;-10253.96484375;15924138;13480.0625
351;-13110.3056640625;17205248;-18763.015625
351.5;-11341.5009765625;2070483;-43262.4375
352;-6530.224609375;-16387516;-23857.169921875
352.5;-2159.6005859375;-20672464;26650.212890625
353;-806.40576171875;-6075844;56408.49609375
353.5;-2045.365234375;14756296;32724.5546875
354;-2326.875;23543628;-22231.7578125
354.5;1995.73120117188;12519008;-56504.59375
355;10449.8857421875;-9242988;-41166.43359375
355.5;17535.095703125;-23768900;6629.4970703125
356;17149.6796875;-19064856;45735.0078125
356.5;8434.1337890625;1121003.25;47336.6953125
357;-2709.748046875;20427904;13601.3212890625
357.5;-8439.962890625;23452328;-28460.615234375
358;-6139.76318359375;8480826;-47595.8046875
358.5;-724.0634765625;-11718394;-30126.205078125
359;451.064453125;-21631228;9632.86328125
359.5;-5058.90283203125;-15927494;39965.6328125
360;-12879.296875;-1642687.5;37938.265625
360.5;-16186.154296875;10353568;7706.416015625
361;-11806.078125;14297208;-26027.1640625
361.5;-2373.7607421875;11008396;-40321.3125
362;6680.681640625;3947497.5;-29045.376953125
362.5;11273.94921875;-3604718;-1211.06677246094
363;11171.0615234375;-8509464;27233.697265625
363.5;9111.517578125;-8356284;38922.19921875
364;8180.1494140625;-3810167.5;22582.36328125
364.5;9102.990234375;1050322;-14760.318359375
365;9618.83984375;2632152.5;-44980.2734375
365.5;6298.5625;1761983.25;-39203.5703125
366;-1767.04272460938;2082443.75;2149.90478515625
366.5;-11024.71484375;4433581;43711.890625
367;-15855.3623046875;4926473;47333.15234375
367.5;-13308.171875;114250.8125;10528.255859375
368;-6200.509765625;-7264801;-31567.96484375
368.5;-840.671875;-10233152;-42879.359375
369;-1037.61694335938;-5584138;-19724.701171875
369.5;-5447.4296875;2160207;13163.0048828125
370;-9129.837890625;6079859;31268.33984375
370.5;-8197.552734375;4721472;27796.53515625
371;-2272.365234375;2605959;8337.443359375
371.5;6573.0146484375;3231104.5;-18337.44921875
372;15367.1689453125;4104263;-39355.6640625
372.5;21335.267578125;428408.0625;-37931.67578125
373;21810.92578125;-7375638;-7654.3427734375
373.5;15401.32421875;-12227276;32325.36328125
374;4040.2431640625;-7477884;47155.609375
374.5;-6916.28857421875;5391637;19773.20703125
375;-11841.01953125;17074620;-27760.244140625
375.5;-9139.203125;18373576;-53013.16796875
376;-2839.71484375;7714144;-34592.1015625
376.5;631.0263671875;-8292096;8544.05078125
377;-2201.1796875;-20237912;39392.40625
377.5;-9249.560546875;-21721688;38221.8125
378;-15140.52734375;-12054880;13138.419921875
378.5;-15907.44140625;4055085;-15425.181640625
379;-11659.259765625;18719404;-30974.3125
379.5;-5154.458984375;24181384;-25596.62109375
380;1753.4072265625;16366420;-1703.75695800781
380.5;9478.4609375;-2385556.5;25031.591796875
381;18141.689453125;-22674460;32727.90625
381.5;24185.4921875;-31287584;13092.2421875
382;21899.427734375;-19213628;-17107.748046875
382.5;9491.380859375;9340214;-31203.81640625
383;-6267.234375;35603864;-19375.234375
383.5;-14167.71875;38203760;3700.9716796875
384;-8944.78125;11640486;17174.61328125
384.5;2884.6796875;-25555076;14531.6044921875
385;8468.5546875;-44048160;2997.9033203125
385.5;1032.658203125;-28948300;-10390.5078125
386;-13714.4228515625;6813843;-21887.83203125
386.5;-23478.9140625;34383816;-23113.2109375
387;-21081.21875;34341488;-4181.8876953125
387.5;-9601.5244140625;11190520;27785.208984375
388;3092.732421875;-14718570;42511.328125
388.5;11991.59765625;-26290720;15377.25390625
389;16353.404296875;-20294100;-35839.70703125
389.5;16459.578125;-4082562.5;-59134.421875
390;12164.431640625;12105770;-23700.02734375
390.5;5056.96484375;19468640;40448.875
391;-469.9560546875;13283760;70320.1171875
391.5;-775.388916015625;-3190975.5;37232.03515625
392;2549.931640625;-17858636;-23941.01171875
392.5;3572.6953125;-17842464;-55743.1484375
393;-1570.75122070313;-1729749;-36984.8203125
393.5;-10170.857421875;17227008;6221.724609375
394;-15723.10546875;22425876;37139.51953125
394.5;-14370.4599609375;9190914;40933.984375
395;-7496.318359375;-11287848;22733.796875
395.5;130.953125;-22545332;-7581.05224609375
396;4165.07421875;-16503916;-35881.1015625
396.5;2997.62939453125;1752763.75;-40623.91015625
397;-1317.150390625;19024016;-9723.259765625
397.5;-3692.357421875;22725064;36632.80859375
398;788.8330078125;8668498;55551.7890625
398.5;11893.8828125;-14676482;25653.50390625
399;21728.4609375;-29536204;-24821.458984375
399.5;20335.36328125;-21815120;-46740.4140625
400;6062.6435546875;4802424;-23911.185546875
400.5;-11009.125;28967504;13942.58984375
401;-18088.90625;29918748;30890.07421875
401.5;-11999.25;7459203;23130.3984375
402;-1415.6875;-17720080;10460.6494140625
402.5;3093.900390625;-24848072;2602.98022460938
403;-426.7958984375;-12543668;-7056.763671875
403.5;-5754.11572265625;3587654;-17250.189453125
404;-7551.25390625;9928320;-10072.6865234375
404.5;-6648.234375;7453572;21640.78515625
405;-5892.0556640625;5349911;50038.20703125
405.5;-3777.7021484375;6730388;35942.7421875
406;4046.6005859375;5547803;-19106.345703125
406.5;17006.65625;-2702461.5;-61701.3828125
407;26462.783203125;-12318826;-42403.75
407.5;23155.52734375;-13147492;23508.0625
408;7544.42041015625;-3336245;68263.625
408.5;-9782.6357421875;7721465;47030.98046875
409;-17833.810546875;9950152;-13844.892578125
409.5;-14551.9921875;3228731;-52154.39453125
410;-6313.1318359375;-4274583;-40153.46484375
410.5;-710.31591796875;-6085034;-3339.96484375
411;-1088.81225585938;-2831013.5;22975.609375
411.5;-6085.3017578125;1248790.25;31168.689453125
412;-11672.3857421875;3556318;29544.93359375
412.5;-12739.513671875;3916450.5;15881.140625
413;-6156.2421875;2674536;-15859.080078125
413.5;6016.927734375;334737;-48542.88671875
414;16634.25;-1694946.75;-46202.6015625
414.5;18905.728515625;-2120809.5;2536.61645507813
415;13013.8369140625;-1748365.5;57702.07421875
415.5;5206.53515625;-2632366;62889.80078125
416;1336.96826171875;-4418048;8508.669921875
416.5;742.40283203125;-3263926;-52607.24609375
417;-1301.107421875;3398748.5;-60445.5234375
417.5;-6182.48046875;11449654;-11619.8779296875
418;-9530.033203125;12161740;40736
418.5;-6881.88232421875;1582876;46997.8046875
419;-30.4921875;-13163182;9680.7158203125
419.5;3731.236328125;-19162028;-29085.98046875
420;-708.2158203125;-10066448;-35891.671875
420.5;-10670.01171875;7447392;-13109.5595703125
421;-17681.73828125;19594236;14452.9228515625
421.5;-14675.02734375;17366036;26638.962890625
422;-1378.51806640625;3205513.5;19536.705078125
422.5;15642.255859375;-12188640;494.845947265625
423;26938.35546875;-18511508;-18777.482421875
423.5;25852.46484375;-12633200;-26262.537109375
424;12863.2021484375;400147.375;-15706.1845703125
424.5;-4253.169921875;11697980;7090.13330078125
425;-15535.56640625;14834276;26080.76953125
425.5;-15694.84375;9706812;26682.427734375
426;-7212.56494140625;1203849.25;7731.05908203125
426.5;2895.162109375;-5720852;-17306.68359375
427;8729.265625;-9545902;-30382.1015625
427.5;8107.279296875;-10943214;-21490.169921875
428;1488.513671875;-9452092;4044.38012695313
428.5;-9412.68359375;-3370947;27691.60546875
429;-20227.095703125;6476277;30232.2734375
429.5;-24200.8046875;14672398;8439.2431640625
430;-16479.125;15000280;-19300.9921875
430.5;797.9462890625;6557044;-28538.0859375
431;18854.251953125;-5046181;-13025.080078125
431.5;28932.7890625;-12890066;9029.92578125
432;28014.765625;-14010916;16025.197265625
432.5;18426.73828125;-9341956;6570.85107421875
433;3914.58081054688;-707631;-3446.85961914063
433.5;-11385.2578125;9653350;-4285.9208984375
434;-21600.10546875;17215728;-3287.04833984375
434.5;-20692.91796875;16151880;-9242.1181640625
435;-8200.552734375;4744548;-14922.2607421875
435.5;7818.08203125;-10757060;-6061.09521484375
436;16051.4375;-19986052;13940.521484375
436.5;11423.03125;-17148144;21774.380859375
437;-1643.5859375;-5238621;3869.26733398438
437.5;-14981.56640625;8057750;-21063.068359375
438;-23166.36328125;16777356;-21605.890625
438.5;-23507.3203125;18251232;5337.19189453125
439;-13035.7265625;11071006;26480.005859375
439.5;9193.1337890625;-4122142;12979.076171875
440;34734.0078125;-20567852;-20154.955078125
440.5;45838.0859375;-26056292;-30292.30859375
441;29554.8359375;-12886776;-1587.96875
441.5;-6532.619140625;11807504;32811.125
442;-36391.9765625;28892204;30772.880859375
442.5;-37119.2265625;23670112;-6999.001953125
443;-10016.0595703125;262974.875;-38085.21875
443.5;20265.5625;-21543680;-29823.09765625
444;28433.3125;-24446188;4719.06591796875
444.5;10112.328125;-8458230;27843.591796875
445;-17147.23828125;11195486;21729.900390625
445.5;-31010.30859375;18836884;916.09521484375
446;-22401.97265625;10929786;-13185.2177734375
446.5;-337.9375;-3395673;-15436.2666015625
447;17478.046875;-11736158;-11358.880859375
447.5;19293.55859375;-8547946;-2291.9091796875
448;7859.0244140625;1463037.25;11640.8583984375
448.5;-3336.98828125;8284990;20367.671875
449;-2942.3798828125;5719881;10667.3525390625
449.5;7181.837890625;-2998171;-13366.818359375
450;14740.177734375;-8624068;-28170.8515625
450.5;10249.19140625;-5534682;-16766.482421875
451;-2731.353515625;2580790.5;9849.419921875
451.5;-12961.51953125;7457542;25534.517578125
452;-14257.416015625;5604328;18446.41015625
452.5;-10070.37109375;852066.875;-1076.7890625
453;-5484.85009765625;-2118123.5;-18206.078125
453.5;-429.39501953125;-3462207.5;-26439.453125
454;5993.4716796875;-5245295;-21468.560546875
454.5;8549.80859375;-5566084;1894.63244628906
455;644.256103515625;-315944.0625;34927.11328125
455.5;-13245.345703125;8738490;47888.01953125
456;-16999.46484375;12307948;17108.876953125
456.5;-810.955078125;3871844;-38375.515625
457;23474.79296875;-10180704;-64557.75390625
457.5;31615.5234375;-15491728;-29673.578125
458;14193.59375;-6027720;34753.28515625
458.5;-11553.09765625;8312534;65381.0703125
459;-21135.48046875;12978150;36776.6953125
459.5;-9758.951171875;5194941;-15227.818359375
460;5434.123046875;-4544928;-41398.61328125
460.5;7882.40234375;-6473482;-32609.08984375
461;-675.77685546875;-2104360;-13420.677734375
461.5;-7766.43994140625;954666.375;1810.18518066406
462;-8624.02734375;185128.625;20590.4375
462.5;-8161.08056640625;-554398.875;40787.140625
463;-8548.328125;814835.875;35628.8203125
463.5;-4240.38720703125;986517.25;-10073.9912109375
464;7207.373046875;-2254157.5;-62304.3203125
464.5;16032.78125;-4413693;-63499.03515625
465;11082.78515625;239943.921875;-1193.24609375
465.5;-3691.474609375;9062426;67812.25
466;-10405.01171875;11943168;75572.46875
466.5;1437.96923828125;3541145.5;16862.3359375
467;20710.109375;-8791632;-48728.9609375
467.5;26159.83203125;-12770978;-64627.83203125
468;11014.28515625;-5520163;-30384.2890625
468.5;-10465.9189453125;3694673;14788.642578125
469;-21097.478515625;5336453;40856.17578125
469.5;-19095.494140625;369737.625;43722.7734375
470;-14777.90625;-3057735.5;26850.791015625
470.5;-14170.72265625;-892222.875;-7164.2490234375
471;-12765.25390625;2786312;-42255.67578125
471.5;-4811.2490234375;2508603;-48453.8046875
472;7159.826171875;-1524062;-13093.0556640625
472.5;15261.97265625;-4541289;35382.53125
473;15433.9375;-3054367;51455.97265625
473.5;9914.748046875;2307008.5;21660.50390625
474;3448.65234375;8387116;-21571.525390625
474.5;370.216796875;11526790;-38366.23046875
475;4133.193359375;8444600;-23197.044921875
475.5;15276.3232421875;-1693550;-369.778869628906
476;26486.78515625;-14162086;12825.91796875
476.5;24352.8515625;-19674996;20767.640625
477;1847.33984375;-12072992;27061.2578125
477.5;-30777.54296875;4305383;18727.35546875
478;-51609.9296875;17055396;-12234.3876953125
478.5;-46571.0859375;16864800;-42665.515625
479;-21712.453125;5598160;-35420.54296875
479.5;4568.09375;-6967073;12891.8818359375
480;18967.9765625;-12668912;57474.2109375
480.5;20415.89453125;-10017658;50680.1015625
481;14334.87890625;-2121023.75;-4477.65185546875
481.5;6176.8916015625;6727750;-55858.77734375
482;1376.9609375;11903552;-55920.90625
482.5;5476.791015625;9275998;-7353.2373046875
483;18721.4375;-1231178;44549.77734375
483.5;30674.76953125;-12797522;57167.1484375
484;26491.34765625;-15449934;24427.79296875
484.5;1957.97265625;-5181166;-25580.00390625
485;-28760.66796875;10801542;-55453.02734375
485.5;-43626.8046875;19304388;-43073.05859375
486;-32212.53125;12586620;4517.40673828125
486.5;-4943.2392578125;-4820660;52638.5234375
487;16748.7109375;-19831116;61080.51953125
487.5;17291.53125;-20906496;18366.208984375
488;-2795.21484375;-6286415;-42346.17578125
488.5;-28210.671875;14609130;-68620.015625
489;-37961.03125;26933256;-36256.4296875
489.5;-19061.3515625;20497596;27733.69140625
490;22148.005859375;-1811341.75;69896.4453125
490.5;60659.5078125;-24455524;57295.66015625
491;69221.78125;-30442356;1864.54443359375
491.5;39593.609375;-15029486;-53822.5234375
492;-9778.62890625;10460754;-69736.265625
492.5;-48189.140625;28123432;-35194.25390625
493;-55058.5078125;27109364;24428.5625
493.5;-31014.32421875;9770710;64147.0859375
494;6775.72265625;-12368046;52468.31640625
494.5;35510.65625;-26518764;-512.4404296875
495;36642.890625;-24644012;-48667.8515625
495.5;6351.337890625;-7347766;-51994.53125
496;-36836.2578125;14665634;-15060.2353515625
496.5;-59858.6171875;25592232;21472.1875
497;-41111.984375;16555576;27125.115234375
497.5;6711.806640625;-4901212;10796.0390625
498;44886.0078125;-19953000;-736.099609375
498.5;45590.84375;-16337536;-1598.98852539063
499;18731.478515625;-382767.21875;-7521.98974609375
499.5;-2651.30078125;10896056;-21445.130859375
500;-933.00390625;8716690;-20504.1171875
500.5;9570.24609375;517694.5625;10005.396484375
501;6402.4384765625;-1509918.5;43311.765625
501.5;-9799.91015625;4009861;35169.80078125
502;-17599.6015625;7477639;-16404.068359375
502.5;-4968.27734375;2414154;-56767.59375
503;12224.353515625;-5454064;-35571.33203125
503.5;10020.287109375;-6033755;28144.140625
504;-11709.861328125;1185961;63509.875
504.5;-27543.07421875;5953056;32174.47265625
505;-17432.076171875;485850.625;-26724.0625
505.5;8821.23046875;-10244120;-48419.40625
506;23305.82421875;-14176796;-20982.25
506.5;10933.1875;-5899369;12491.2900390625
507;-16592.14453125;8101087;19548.73046875
507.5;-34194.46875;16368004;12880.05859375
508;-24320.4921875;12230544;13837.958984375
508.5;10545.2138671875;-1681617;12976.5673828125
509;47624.9921875;-15026468;-9186.212890625
509.5;56706.2890625;-16337544;-38863.640625
510;25033.6484375;-2590569.5;-37227.75390625
510.5;-25179.8984375;15568726;5941.2451171875
511;-50683.625;21078256;49613.9140625
511.5;-27831.86328125;6924819;45787.08203125
512;19803.6484375;-14548804;-3167.701171875
512.5;42346.09375;-22319176;-47105.5546875
513;15929.44921875;-8574454;-45626.88671875
513.5;-31144.94921875;12351196;-7244.63623046875
514;-50237.6015625;19216156;30644.09765625
514.5;-25363.828125;6515404;43199.6640625
515;13494.4921875;-11008422;29091.0078125
515.5;28108.09375;-15844036;-3940.81591796875
516;11851.46484375;-5426757;-41382.578125
516.5;-11600.71875;8647702;-55399.5
517;-18395.7734375;14327672;-23296.955078125
517.5;-3716.46875;8495566;37719.38671875
518;22053.4765625;-3953194;72788.3515625
518.5;42616.7578125;-14607180;44262.1328125
519;41072.34375;-15251648;-22837.54296875
519.5;10413.6796875;-3123573;-65596.8828125
520;-32941.765625;14037902;-50042.96484375
520.5;-54851.296875;21517832;73.427734375
521;-34612.30859375;11042922;38882.49609375
521.5;10013.5859375;-9152522;44840.859375
522;37782.078125;-21225792;25057.337890625
522.5;26189.59375;-15697060;-6933.662109375
523;-8045.51953125;175497.875;-36895.4921875
523.5;-32979.7734375;12365854;-43107.7421875
524;-35019.140625;14421444;-11022.8359375
524.5;-21657.63671875;9292126;37982.16796875
525;-552.212890625;1015427;54257.6953125
525.5;26997.875;-8765228;14825.0859375
526;50663.9453125;-15921352;-40836.1484375
526.5;48213.9765625;-13020580;-51692.17578125
527;11797.5595703125;1374024.25;-8188.35205078125
527.5;-31572.046875;16166352;37078.36328125
528;-42578.953125;17017932;35286.5
528.5;-13971.986328125;2907507.5;-2511.20288085938
529;19412.80078125;-11385754;-28593.005859375
529.5;21493.0390625;-11885396;-21863.6796875
530;-3956.240234375;-1036010.875;-4361.1845703125
530.5;-22743.1796875;6865804;818.161376953125
531;-15145.79296875;3701466.5;1116.099609375
531.5;2678.708984375;-3820906;12400.642578125
532;3995.12109375;-4426997;24029.328125
532.5;-11954.490234375;3103856.5;10168.7490234375
533;-20609.90625;9265316;-26837.1796875
533.5;-4750.912109375;6178224;-47753.4140625
534;23917.650390625;-3347590;-22472.53125
534.5;39110.37109375;-10008844;28657.44921875
535;28840.88671875;-8426130;54942.12109375
535.5;5085.1318359375;-1547943.75;31723.890625
536;-11483.37890625;3846454.5;-16655.6953125
536.5;-11805.34765625;4104082;-47479.0234375
537;-4662.4326171875;1438547;-40002.0859375
537.5;-5320.740234375;744308.125;-5218.20263671875
538;-17585.451171875;3617915;29917.060546875
538.5;-26679.25390625;5731926;41793.36328125
539;-14923.0615234375;1538435.25;24239.435546875
539.5;14633.4921875;-7846370;-6738.2431640625
540;35094.34375;-13550112;-25686.28125
540.5;23028.1796875;-8063510;-21653.115234375
541;-12880.74609375;5283414;-7135.00390625
541.5;-38222.875;14643368;605.613037109375
542;-29079.34375;11993252;1493.63525390625
542.5;4042.8681640625;1111479.75;7476.5244140625
543;31448.203125;-7840274;18705.75390625
543.5;36409.6640625;-9349676;18803.599609375
544;24815.9921875;-5680317;-776.011352539063
544.5;8119.5625;-914421.75;-23539.07421875
545;-9235.119140625;3562538;-26505.716796875
545.5;-23608.21875;6857027;-9480.8154296875
546;-25641.46875;6243477;7336.1328125
546.5;-11393.9375;759607.5;12732.1552734375
547;5266.2734375;-4908204;15297.734375
547.5;5676.251953125;-4688068;20649.201171875
548;-8292.78515625;519111.125;15566.857421875
548.5;-13383.94921875;2895111;-10215.5341796875
549;3795.4248046875;-1952308.75;-36689.51953125
549.5;24639.0078125;-7988494;-29875.3359375
550;20127.9453125;-5773738;11722.091796875
550.5;-10981.05078125;4851361;45745.234375
551;-35827.4296875;13311302;33458.03515625
551.5;-24957.76953125;10477184;-12101.6162109375
552;13556.115234375;-817849.375;-40455.546875
552.5;43758.125;-9587676;-23347.796875
553;40889.203125;-9032226;15629.69921875
553.5;12576.603515625;-2185722;34095.4921875
554;-16085.943359375;3723386.5;18685.6328125
554.5;-27752.890625;4865703;-9711.904296875
555;-21074.607421875;1958792;-26968.1875
555.5;-4328.0576171875;-2666402;-25499.42578125
556;9712.2265625;-6172150;-7650.751953125
556.5;8132.26171875;-5230283;19972.7734375
557;-11012.76171875;1186397.25;39505.40625
557.5;-31019.13671875;8721148;28017.712890625
558;-29162.5390625;10410998;-13597.810546875
558.5;-1338.595703125;4082954;-47685.4296875
559;30646.68359375;-4804957;-35531.578125
559.5;42156.8515625;-9142614;13440.5673828125
560;30339.8984375;-7393454;46100.5234375
560.5;10768.951171875;-3017950;27014.978515625
561;-5375.0693359375;1480967.5;-18440.908203125
561.5;-19283.31640625;6362870;-35657.42578125
562;-29665.15625;10214460;-7604.244140625
562.5;-23560.98828125;7925637;27883.5625
563;6326.029296875;-3069339;29143.34375
563.5;40093.8515625;-15859320;321.586059570313
564;41772.2265625;-17998548;-22086.123046875
564.5;-1137.30859375;-4617568;-19144.568359375
565;-56567.40625;14442998;-6084.25244140625
565.5;-75298.875;23025732;-969.460205078125
566;-39396.671875;14239640;2389.94311523438
566.5;21280.296875;-3495249.5;17739.7421875
567;60496.140625;-15624998;34407.86328125
567.5;57752.8515625;-14945516;23419.896484375
568;28812.17578125;-5772076;-20836.4296875
568.5;1335.185546875;2875068;-60828.16796875
569;-11371.66796875;5993837;-51170.125
569.5;-14574.0703125;4954662;8651.705078125
570;-17670.576171875;3497251.5;67169.1953125
570.5;-20806.46875;2982897.5;70666.15625
571;-16076.96484375;1598456.25;16147.3486328125
571.5;738.462890625;-2435864.5;-47637.109375
572;20806.87109375;-7486014;-68341.34375
572.5;26712.30859375;-8995902;-35651.93359375
573;8412.529296875;-3924584.5;17610.966796875
573.5;-24319.6484375;5265457;50849.16015625
574;-46294.9765625;11647056;47439.59375
574.5;-36985.109375;9645960;17171.962890625
575;698.045288085938;333170.5625;-19828.1796875
575.5;40681.8671875;-9017706;-45064.37109375
576;53752.828125;-10942810;-44467.60546875
576.5;31316.12109375;-4082183;-14010.7314453125
577;-7373.20703125;5714408;30358.302734375
577.5;-30984.7421875;10334418;55769.83203125
578;-22298.390625;6241503;37787.6015625
578.5;7001.275390625;-2529327;-12557.9462890625
579;26643.7265625;-7900047;-52847.23046875
579.5;15457.6015625;-4993143;-47671.34375
580;-17875.703125;3227507.5;-3521.70849609375
580.5;-41589.453125;8417902;38139.30859375
581;-30549.45703125;4619024;42539.21484375
581.5;8706.42578125;-5692941;13334.806640625
582;41594.4296875;-13246552;-17208.498046875
582.5;36484.3671875;-10269440;-23781.84765625
583;-5266.9482421875;2066571;-9153.921875
583.5;-48508.0390625;13987718;6401.41064453125
584;-53909.5234375;15270610;8666.83203125
584.5;-12807.734375;4305665;125.588104248047
585;43466.3359375;-9955778;-7792.763671875
585.5;69337.9375;-15460472;-7494.70849609375
586;44666.4140625;-7749001;-440.115112304688
586.5;-7242.40625;5894644;6348.59033203125
587;-41794.171875;13250020;7079.05859375
587.5;-34848.3125;8751418;1579.13708496094
588;-3350.1865234375;-1622164;-5574.4736328125
588.5;16034.23046875;-7255479;-9540.4697265625
589;7024.7734375;-4224435;-9028.544921875
589.5;-11794.8515625;1406501;-5751.763671875
590;-13404.61328125;1721429.75;-860.869995117188
590.5;3951.5;-3378488;6085.193359375
591;15898.2421875;-6528417;13442.556640625
591.5;4129.62109375;-2494195;15111.5859375
592;-19784.31640625;5241534;6096.00439453125
592.5;-29138.96875;8931432;-9381.5810546875
593;-14255.640625;5775473;-19400.701171875
593.5;9485.29296875;5091.53125;-16428.51171875
594;25048.314453125;-3803231;-5046.1064453125
594.5;32908.69140625;-6020253;5321.35888671875
595;39487.6796875;-8547012;12097.1279296875
595.5;35661.078125;-8749242;18088.86328125
596;3416.1103515625;-1279731;20024.7421875
596.5;-52176.5625;12924420;7978.328125
597;-89818;22805416;-18358.203125
597.5;-65731.046875;16299828;-39152.265625
598;15983.94921875;-5829960;-30870.642578125
598.5;94913.671875;-27461128;4608.25390625
599;104849.625;-30572344;36033.9921875
599.5;33874.421875;-11540078;35097.59375
600;-65737.7734375;15843898;7598.6376953125
